SNP	Beta	SE	Pvalue	CHR
rs_sim_6370	0.0204873253188877	0.0321093543259335	0.0523500500394924	22
rs_sim_6371	-0.0061477054804035	0.0575310494563539	0.0914909475263005	22
rs_sim_6372	-0.044949471424523	0.057707924897674	0.0436104437518458	22
rs_sim_6373	0.0245698127496866	0.0305733490700865	0.0421684156677531	22
rs_sim_6374	-0.0111677932029631	0.0272601923086395	0.0682080143979748	22
rs_sim_6375	0.0501622998839455	0.0478811051583313	0.0294904355526986	22
rs_sim_6376	0.0330146461632803	0.0433481683272646	0.0446361174316465	22
rs_sim_6377	0.0226530259906825	0.0265028502300861	0.0392777357836128	22
rs_sim_6378	-0.0061477054804035	0.0575310494563539	0.0914909475263005	22
rs_sim_6379	0.0396782562008113	0.0283398919044718	0.0161611866378447	22
rs_sim_6380	-0.0886881156600122	0.0290599208793078	0.0002297835590888	22
rs_sim_6381	0.018655574456132	0.0302733588706337	0.0537793940143794	22
rs_sim_6382	-0.0511391161179162	0.0328077232150106	0.0119181474761541	22
rs_sim_6383	0.0139272693434624	0.0328579424378465	0.0671702092945158	22
rs_sim_6384	0.0027317804120671	0.0281681879741911	0.0922749211874338	22
rs_sim_6385	0.0054934128480045	0.0308550886196898	0.085870666564628	22
rs_sim_6386	-0.0442851672694325	0.037366096475063	0.0236062891738516	22
rs_sim_6387	0.0075500296738365	0.0281965057213316	0.0788902494092159	22
rs_sim_6388	0.0353010844187457	0.0461422482182856	0.0444314475432809	22
rs_sim_6389	0.0087455636866152	0.0312474599491482	0.0779592103899783	22
rs_sim_6390	-0.0397147508526587	0.0436771589717069	0.0363290121022906	22
rs_sim_6391	-0.0105054187484606	0.054241131991853	0.0846442228156395	22
rs_sim_6392	0.0678965199893934	0.0848741592242967	0.0423805906057546	22
rs_sim_6393	0.058815017546359	0.0411736512646562	0.0153283593759833	22
rs_sim_6394	0.0041588432859468	0.0508355234784877	0.0934804517879227	22
rs_sim_6395	-0.0765106915592799	0.0342761123836259	0.0025690804548403	22
rs_sim_6396	0.0149797949778053	0.0313675728956659	0.063300746175777	22
rs_sim_6397	0.0552832172158585	0.0279957614871553	0.0048412044924121	22
rs_sim_6398	0.0456884828578409	0.0761840853710844	0.054875273327771	22
rs_sim_6399	0.0239736936929197	0.0477693431633342	0.0615807642644393	22
rs_sim_6400	-0.0568086331244935	0.0328841359479698	0.0084194279697176	22
rs_sim_6401	-0.0536608698184229	0.027551745201955	0.0051569813025332	22
rs_sim_6402	-0.0069227183125829	0.0288358394327587	0.0810293013820004	22
rs_sim_6403	0.0168930768445363	0.0288856763647418	0.0558717865362709	22
rs_sim_6404	-0.0484552561602038	0.0347120105553836	0.0162861860898864	22
rs_sim_6405	0.0263171220062092	0.0293422006019605	0.0369856709479774	22
rs_sim_6406	0.0013710001915627	0.0578139754709464	0.0981082635621421	22
rs_sim_6407	0.0348458049584153	0.0291184750609114	0.0231540557399468	22
rs_sim_6408	0.0325801010688861	0.0291230096976521	0.0263372752001959	22
rs_sim_6409	0.0653648431007654	0.0690731117512099	0.0344079906199333	22
rs_sim_6410	-0.0165160794748083	0.0419482318926133	0.0693817422572717	22
rs_sim_6411	-0.0405862786228408	0.0338136990711904	0.0230139977077717	22
rs_sim_6412	0.1126822719630212	0.1125082003785309	0.0316659188373026	22
rs_sim_6413	-0.0198095671848813	0.0426699040349334	0.0642507954670776	22
rs_sim_6414	0.0899108502617256	0.0847965658741169	0.0289104843175011	22
rs_sim_6415	0.0929087827101314	0.0935569087217506	0.0320770708316516	22
rs_sim_6416	-0.0417309725886539	0.0320539797352771	0.0193071523256395	22
rs_sim_6417	0.1116728186837627	0.0780971730048089	0.0152864436522267	22
rs_sim_6418	-0.048436133893143	0.033464071755522	0.014790822839686	22
rs_sim_6419	0.0054619941541669	0.0286396876885232	0.0848765012354166	22
rs_sim_6420	-0.0158088843754949	0.0277580170112968	0.0569051043050851	22
rs_sim_6421	-0.0282712068914052	0.029177945701563	0.0332676846509474	22
rs_sim_6422	0.0826552097559789	0.0415844443900221	0.0046959547736742	22
rs_sim_6423	0.0240551318985881	0.0294856111779707	0.0414677247851435	22
rs_sim_6424	-0.0457691922568502	0.0332508609581244	0.0168795803359656	22
rs_sim_6425	0.0658888961342932	0.0395182978455758	0.0095579723945189	22
rs_sim_6426	0.0055429298968721	0.0380380600019224	0.0884153676693661	22
rs_sim_6427	-0.0240166754913978	0.0372694463503379	0.0519370908173102	22
rs_sim_6428	-0.0399184535931416	0.0279252760824895	0.0152992913021001	22
rs_sim_6429	0.0342026218587071	0.064816920596466	0.0597767934393444	22
rs_sim_6430	-0.0414979423861002	0.0341127094585965	0.0223911139056522	22
rs_sim_6431	-0.0787128252171265	0.0303210526769938	0.0009487348341002	22
rs_sim_6432	0.1028236878778305	0.037223114671561	0.0005780440796541	22
rs_sim_6433	-0.084664417204421	0.0307016333570839	0.0005864109180018	22
rs_sim_6434	-0.0610371650970906	0.0280539054847144	0.0029670246641086	22
rs_sim_6435	0.0098656215776814	0.0290842525733148	0.0734481240377784	22
rs_sim_6436	0.0215614494456309	0.0368130316304114	0.0558128921675078	22
rs_sim_6437	0.0091945355616017	0.0290560837508544	0.0751694215232944	22
rs_sim_6438	-0.0051532478617772	0.0383677007734133	0.089316655942459	22
rs_sim_6439	0.1223504680973964	0.0636288046932888	0.0054608683544568	22
rs_sim_6440	0.0627343571592391	0.0311820530648491	0.0044340249394343	22
rs_sim_6441	-0.0228845799762592	0.0521359056285029	0.0660742280420881	22
rs_sim_6442	0.0348907361823925	0.0283616761508021	0.0218735203551873	22
rs_sim_6443	-0.0213969547735871	0.0372113452473073	0.0565335160529598	22
rs_sim_6444	0.0405037093749808	0.0313356228208893	0.0196276708283261	22
rs_sim_6445	0.0477080478151112	0.0331719214485967	0.0150500752358435	22
rs_sim_6446	-0.0107314346657792	0.0257297667764554	0.0676653869286148	22
rs_sim_6447	0.0167811209180058	0.0296549263256848	0.0571526305537188	22
rs_sim_6448	0.0246107835867886	0.034736484644254	0.0478701096560609	22
rs_sim_6449	0.0541982754737387	0.0373070509412076	0.0146415172389588	22
rs_sim_6450	-0.0090021137239714	0.0247684848700387	0.07162992240987	22
rs_sim_6451	-0.0283652292616901	0.0504750719393555	0.0574190129273354	22
rs_sim_6452	0.0449230971290814	0.0405820353598693	0.0268413297734937	22
rs_sim_6453	-0.0035995462188166	0.0272741914630006	0.0895013668308708	22
rs_sim_6454	-0.021494784296192	0.0280442075031499	0.0443474505788492	22
rs_sim_6455	0.0416452279090595	0.0308265666672846	0.0176832797110435	22
rs_sim_6456	0.0357825485454743	0.0587507924868596	0.0542542324620828	22
rs_sim_6457	0.0146889903200363	0.0602308883593348	0.0807345280926644	22
rs_sim_6458	0.0214921409294393	0.0305877079875829	0.0482345620413317	22
rs_sim_6459	0.018333223925336	0.0288282874394372	0.0524870013650466	22
rs_sim_6460	0.013268911562553	0.0292952088467466	0.0650632703283284	22
rs_sim_6461	-0.0377082248780129	0.0318504501353153	0.0236559185180208	22
rs_sim_6462	-0.0329982195646234	0.0392743132809215	0.0400877372757199	22
rs_sim_6463	-0.0258631120878338	0.0385029104214075	0.0501825022035672	22
rs_sim_6464	-0.0603308907059509	0.0486049541735993	0.0214629834018603	22
rs_sim_6465	-0.0541187340786417	0.0363343975493893	0.0136491575408856	22
rs_sim_6466	-0.040536814672947	0.0481404106930724	0.0399838331193944	22
rs_sim_6467	-0.054332045751659	0.0364318023515631	0.0135999455267858	22
rs_sim_6468	0.0138536627177567	0.0272234340049291	0.0610876019186478	22
rs_sim_6469	0.0720299759467769	0.0503700349081812	0.0152837171140362	22
rs_sim_6470	0.1279367081237451	0.094197616304309	0.0174531084937365	22
rs_sim_6471	-0.0372328694394613	0.0839620929567229	0.0657479658627303	22
rs_sim_6472	-0.0788093702748522	0.0861602895653669	0.0360446100908216	22
rs_sim_6473	0.0519281893657611	0.046095509681717	0.0260047312817619	22
rs_sim_6474	-0.0781980844921341	0.0569319452037769	0.0169708789801309	22
rs_sim_6475	0.0386073720813871	0.0339771488352371	0.0255950468248741	22
rs_sim_6476	0.0138632031624432	0.0507379511600256	0.0784697868606352	22
rs_sim_6477	0.0239007484316584	0.1230659328798707	0.0846026496699483	22
rs_sim_6478	0.0503428347476689	0.1428440471845853	0.0724543877865348	22
rs_sim_6479	0.0421920793805455	0.0340586207666783	0.0215532951005033	22
rs_sim_6480	0.0199590571243724	0.051220376878618	0.0696813562621824	22
rs_sim_6481	-0.0259281802452518	0.0331867447893988	0.0434711035051773	22
rs_sim_6482	0.0693444617738853	0.1414894432553528	0.0624103681578757	22
rs_sim_6483	-0.0212609405577401	0.0617871355983307	0.0730800154902809	22
rs_sim_6484	0.0440975533277635	0.1288375497499506	0.0732174559381553	22
rs_sim_6485	-0.0265494423896421	0.0317990401749727	0.0403846224323465	22
rs_sim_6486	-0.0410938871132283	0.033881380817375	0.0225292032981611	22
rs_sim_6487	0.011292950308373	0.0269226500669128	0.0674916658005297	22
rs_sim_6488	-0.0036917375845566	0.0270472008196459	0.0891443006696373	22
rs_sim_6489	0.0440828366688078	0.0361936355605956	0.0223349437330368	22
rs_sim_6490	0.0170571109387487	0.0337828308104517	0.0613670221426562	22
rs_sim_6491	-0.0335850085331069	0.0807416469621069	0.0677477547744061	22
rs_sim_6492	-0.0455055029401766	0.0265124110569444	0.0086215391217638	22
rs_sim_6493	-0.0593680152651412	0.0265293706289054	0.0025320331252085	22
rs_sim_6494	-0.0197576319040108	0.0345798215665494	0.0567804897965357	22
rs_sim_6495	0.0380017036528773	0.0626842697463562	0.0544410476384092	22
rs_sim_6496	-0.0590113055884091	0.026490078794626	0.0025990755261685	22
rs_sim_6497	0.0758422055326338	0.075743472523585	0.0316776919651527	22
rs_sim_6498	0.0928264281220384	0.0690985618707404	0.017926703222592	22
rs_sim_6499	-0.023355867222269	0.0346571147966687	0.0500429117344308	22
rs_sim_6500	-0.0262536198608848	0.0322005833902419	0.0414969606689387	22
rs_sim_6501	-0.0022501787224099	0.0566585151727456	0.0968323711341924	22
rs_sim_6502	0.251763751843053	0.0967595495539937	0.0009324137083497	22
rs_sim_6503	-0.009065164072094	0.0572198469119603	0.0874133188487776	22
rs_sim_6504	0.0208624522229104	0.0262159438657075	0.0426228128099449	22
rs_sim_6505	0.0112992658176041	0.0366846281216447	0.0758099666838422	22
rs_sim_6506	-0.0428917261999402	0.0616893327172093	0.0486940686088867	22
rs_sim_6507	-0.0210423596677765	0.0485535935109381	0.0664773046229644	22
rs_sim_6508	0.0537260493714763	0.0392450767050491	0.0171125827400389	22
rs_sim_6509	-0.0146673150120244	0.0370438938627003	0.0692179951651927	22
rs_sim_6510	-0.0491759665120135	0.0302273074392713	0.0103890163030624	22
rs_sim_6511	-0.0235524103784845	0.0363946629050522	0.0517601270256275	22
rs_sim_6512	-0.0551760888948861	0.0279178148004398	0.0048221916670177	22
rs_sim_6513	0.0159232714844942	0.0573668923886811	0.0781366156775273	22
rs_sim_6514	-0.0057060910486625	0.0268842243619427	0.0831931772809036	22
rs_sim_6515	0.0034431246656881	0.0615602878896711	0.0955401289983712	22
rs_sim_6516	-0.0334502000060743	0.0272883905413782	0.0220388058402028	22
rs_sim_6517	-0.0024725516600001	0.0356393732310835	0.0944695105567474	22
rs_sim_6518	0.2448600274318551	0.0944066989623685	0.000955106782892	22
rs_sim_6519	-0.0294569375776305	0.0658039981599318	0.065444700278621	22
rs_sim_6520	0.1328737679208299	0.0654346121282526	0.0042397661456055	22
rs_sim_6521	0.0589392003470921	0.0406987948434101	0.0147691879189307	22
rs_sim_6522	0.1293076992117472	0.0648279780939608	0.0046191788979338	22
rs_sim_6523	-0.0034937751871489	0.026608321732381	0.0895545499981171	22
rs_sim_6524	-0.0038012308032446	0.0774109307618226	0.0960839877383479	22
rs_sim_6525	0.0137365618526373	0.0307876010862691	0.0655511702553655	22
rs_sim_6526	0.0553410457450074	0.0359847825421806	0.0124199183961246	22
rs_sim_6527	-0.0426753263159982	0.064295826400777	0.0506921724633343	22
rs_sim_6528	-0.0076872952384754	0.0274281342055812	0.0779293198125911	22
rs_sim_6529	-0.022826123279374	0.0338672408421815	0.0500381027865462	22
rs_sim_6530	0.0032453002667482	0.0296899914020004	0.091296839129441	22
rs_sim_6531	0.0028915351753922	0.0394290854310195	0.0941545338192053	22
rs_sim_6532	0.0055506659290619	0.0310989863960447	0.0858357476074759	22
rs_sim_6533	0.0061221132916465	0.0334523899051871	0.0854805201516988	22
rs_sim_6534	0.0053709057828731	0.033604141577161	0.0873028927908951	22
rs_sim_6535	0.0057161073232429	0.0325033711995776	0.086041660436971	22
rs_sim_6536	-0.0079972994274248	0.0284097498872012	0.0778351425900835	22
rs_sim_6537	0.0015879009987526	0.0266208159609781	0.0952440076390958	22
rs_sim_6538	-0.0300702130647635	0.0633216956039453	0.0634913884588457	22
rs_sim_6539	-0.0146994632829033	0.0284363165946435	0.0605253705796119	22
rs_sim_6540	-0.0197430765821503	0.0411026310785587	0.0631030431861134	22
rs_sim_6541	-0.0144453314614228	0.0453132666514028	0.0749913790807407	22
rs_sim_6542	-0.0007431184224789	0.0363198689821699	0.0983677746861168	22
rs_sim_6543	-0.0020288166460642	0.0272289239715802	0.0940610847029078	22
rs_sim_6544	-0.023753717952025	0.0285600504049479	0.0405651264285912	22
rs_sim_6545	-0.0181126087523293	0.0291305986904644	0.0534148040132057	22
rs_sim_6546	-0.0471152493088119	0.0277434287129048	0.0089585120422181	22
rs_sim_6547	-0.011504312477977	0.0432755593994554	0.07903854459931	22
rs_sim_6548	-0.0191064063392196	0.0399327514584189	0.0632361398392162	22
rs_sim_6549	-0.0150833435149979	0.0409390388198965	0.071258064265903	22
rs_sim_6550	-0.0211999352232692	0.0323346230997529	0.0512114810585726	22
rs_sim_6551	-0.0439069414391536	0.0678553212897915	0.0517647918618394	22
rs_sim_6552	0.0033717591259665	0.0306955393759417	0.0912540914956286	22
rs_sim_6553	-0.0372869480872991	0.0443158637859743	0.0400209597065431	22
rs_sim_6554	-0.0005998804155257	0.0302806121896471	0.0984195954144299	22
rs_sim_6555	-0.0475043890755231	0.0274750381344292	0.0083932134575008	22
rs_sim_6556	0.0439876151995462	0.030371610545068	0.0147654679339403	22
rs_sim_6557	-0.0607723471900985	0.0325999117177526	0.0062412411830016	22
rs_sim_6558	-0.001031756707567	0.0303586135526567	0.0972891317974374	22
rs_sim_6559	-0.0714956375396458	0.0315293653626004	0.0023439220993312	22
rs_sim_6560	0.0346526091145496	0.0322519573178045	0.0282731681847543	22
rs_sim_6561	-0.0641779194123772	0.0294771608080594	0.0029558196084249	22
rs_sim_6562	-0.0631628165186149	0.0294599058175305	0.0032126869970697	22
rs_sim_6563	-0.0451559625038803	0.0304424628860639	0.0138114938406727	22
rs_sim_6564	-0.0304868966997059	0.0286745270062703	0.0287791658888756	22
rs_sim_6565	0.0046966172653315	0.0311911173456283	0.0880322747781019	22
rs_sim_6566	-0.0026725199062341	0.0332612360664401	0.0935965806631826	22
rs_sim_6567	0.0019489007986731	0.0295122924541684	0.0947353710253288	22
rs_sim_6568	0.0234318195885978	0.0324881421494966	0.0470827890742157	22
rs_sim_6569	-0.0048949328417022	0.0293293439283406	0.0867465832274947	22
rs_sim_6570	-0.024136617603641	0.0297789437107891	0.0417714831683367	22
rs_sim_6571	-0.0644685685204652	0.0733658263140569	0.0379633428616542	22
rs_sim_6572	-0.0135267037253519	0.0297328921178181	0.064919134850636	22
rs_sim_6573	0.0058680310758618	0.0278938101447726	0.0833395748671991	22
rs_sim_6574	0.0006136057791205	0.0300546771874207	0.0983712896421388	22
rs_sim_6575	0.0056311636725316	0.0300513427255774	0.0851374163840839	22
rs_sim_6576	-0.0099764920512892	0.0301650842960566	0.0740876289931265	22
rs_sim_6577	-0.0229475575575616	0.0710605503475473	0.0746775516926872	22
rs_sim_6578	0.0017613902056728	0.0272928487072464	0.0948548046575095	22
rs_sim_6579	0.0006495682182522	0.0271844146710744	0.0980938366920408	22
rs_sim_6580	0.0004806671570971	0.0334518792097118	0.0988536805920967	22
rs_sim_6581	-0.0207280696730044	0.0339018071285861	0.0540980493960685	22
rs_sim_6582	-0.0259614793571532	0.0338786373443733	0.0443565200704592	22
rs_sim_6583	0.0315074306814844	0.0361375826206206	0.0383360593570746	22
rs_sim_6584	-0.001344985183803	0.027283322238975	0.096068656700414	22
rs_sim_6585	0.0124394992805586	0.0289222106611683	0.0667158520717194	22
rs_sim_6586	0.0035772938322872	0.0401327701463474	0.0928980580621925	22
rs_sim_6587	0.076716002143156	0.0779961962086827	0.0325413989014669	22
rs_sim_6588	0.0206610879861448	0.026948966259073	0.0443347338787139	22
rs_sim_6589	0.0054962673362271	0.036671087346895	0.0880871269136932	22
rs_sim_6590	0.0050951246701695	0.038911738678678	0.0895832859374145	22
rs_sim_6591	0.0114878341801085	0.0372377194702325	0.0757727629441926	22
rs_sim_6592	-0.0010455674495455	0.0296792395791893	0.0971900014809709	22
rs_sim_6593	0.0114674079816626	0.0308549674854117	0.0710181082489985	22
rs_sim_6594	-0.004769032679642	0.0388182962322855	0.0902231565298073	22
rs_sim_6595	0.0026566287670242	0.0281022643030863	0.0924692281816307	22
rs_sim_6596	0.0099193053691071	0.0584840037730091	0.0865332808373881	22
rs_sim_6597	0.0015497488289898	0.0275801509148161	0.0955194352053613	22
rs_sim_6598	0.0005242985152481	0.0281013084494368	0.0985115866836838	22
rs_sim_6599	0.0074150443339155	0.0319612636733486	0.0816556229727514	22
rs_sim_6600	-0.0475663231594357	0.0497299307141201	0.0338915703139145	22
rs_sim_6601	0.0239400279750074	0.0346406951108477	0.0489569650774742	22
rs_sim_6602	0.0389769627013367	0.0370303761106792	0.029264099575883	22
rs_sim_6603	0.1387613985295414	0.0871619204302885	0.0111512004347866	22
rs_sim_6604	0.0060369740463537	0.0256502434183414	0.0813950625284351	22
rs_sim_6605	-0.0083022171361541	0.02977892941667	0.0780425178825513	22
rs_sim_6606	0.0195770216049461	0.0294491517458246	0.0506256511182624	22
rs_sim_6607	-0.0449077990381822	0.031119155390436	0.0149119784866032	22
rs_sim_6608	0.0113692741789113	0.0391168679537414	0.0771343954762913	22
rs_sim_6609	-0.0109419550141125	0.0303331349496785	0.0718334625591761	22
rs_sim_6610	-0.0291307532085422	0.0483100232312675	0.0546565969125448	22
rs_sim_6611	0.0038290135641828	0.0379330242020709	0.0919605045457579	22
rs_sim_6612	-0.037456699445126	0.0484599905733487	0.0439630483451899	22
rs_sim_6613	-0.0145874115067318	0.0296959326332949	0.0623309760959585	22
rs_sim_6614	0.0538020288795079	0.1070776638401285	0.0615389607762748	22
rs_sim_6615	-0.0224445049377434	0.0346021558960805	0.0516627585578685	22
rs_sim_6616	-0.0324216173843163	0.0483218259274239	0.0502313151040647	22
rs_sim_6617	0.0926436420314447	0.0538144435530249	0.0085276742065729	22
rs_sim_6618	-0.0436162344677209	0.0480302090150779	0.0363912829300616	22
rs_sim_6619	-0.0187744642156455	0.0354810870794404	0.059675523996283	22
rs_sim_6620	0.0055349710144591	0.0311478819866468	0.0858973161994598	22
rs_sim_6621	-0.0021332568777669	0.0335513129566267	0.0949308207807191	22
rs_sim_6622	0.0054838214924327	0.0270388979070408	0.0839298222320945	22
rs_sim_6623	0.0078275557751802	0.0342510907727149	0.0819249417754805	22
rs_sim_6624	0.0037919823495675	0.0308106676375154	0.0902058635529468	22
rs_sim_6625	-0.0133975051961282	0.0287871221526896	0.0641686072500245	22
rs_sim_6626	0.0128121155611743	0.0309583149319857	0.0679019034473893	22
rs_sim_6627	0.0094260435642052	0.0273555532396113	0.0730442758345798	22
rs_sim_6628	-0.0020466615152775	0.0275727075917882	0.0940835056769738	22
rs_sim_6629	0.0046067265885118	0.0439308800985568	0.0916492875183036	22
rs_sim_6630	-0.0302667291361591	0.0301525193022007	0.0315578002944026	22
rs_sim_6631	-0.0241795684259556	0.0333122557530631	0.0468001056650814	22
rs_sim_6632	-0.0282882956410279	0.0339742515656671	0.0405127679708858	22
rs_sim_6633	-0.0081653636156483	0.0267620390030309	0.0760307813718327	22
rs_sim_6634	0.0036358742598153	0.0269404141365576	0.0892654474362362	22
rs_sim_6635	0.0557675703083984	0.0510910731790665	0.0275143707585415	22
rs_sim_6636	-0.0113770605524021	0.0267753938852112	0.0670940784164549	22
rs_sim_6637	-0.0036787906902292	0.0295168191887727	0.0900823551702847	22
rs_sim_6638	0.0022304922207135	0.026966832214427	0.0934086817395473	22
rs_sim_6639	0.0221285233218106	0.0262498880015514	0.0399311841311313	22
rs_sim_6640	0.0297153402559757	0.0268724940623212	0.0268923657621454	22
rs_sim_6641	0.057278718521413	0.027398701960171	0.0036667919464369	22
rs_sim_6642	0.0677781105089549	0.0394706770032012	0.0086070720594109	22
rs_sim_6643	0.0690682996495267	0.0523851443506379	0.0187466666569636	22
rs_sim_6644	0.0313425554123599	0.0266250468016143	0.0239234398642312	22
rs_sim_6645	0.0316094653862997	0.0266132741064283	0.023505133610108	22
rs_sim_6646	0.0668933326150782	0.0467469968134272	0.0152565029647663	22
rs_sim_6647	0.0563214361467117	0.027421654594177	0.0040088720862695	22
rs_sim_6648	0.0300282787010617	0.0271210052278938	0.0268315467174132	22
rs_sim_6649	0.0485538526728089	0.0265618746010113	0.0067675661673569	22
rs_sim_6650	0.0512257992930372	0.0273618219003702	0.0061300576865953	22
rs_sim_6651	-0.036768385596297	0.0294043721174422	0.0211256007819499	22
rs_sim_6652	-0.034502997266215	0.0293884284356621	0.0240493375097529	22
rs_sim_6653	-0.0426970358281561	0.0297204298445993	0.0150950336054607	22
rs_sim_6654	-0.043157018487682	0.0297676615635551	0.014724091888359	22
rs_sim_6655	-0.0108545503051139	0.0265248459225596	0.0682411783353159	22
rs_sim_6656	-0.0149050746832304	0.0281727913431326	0.0596811309294381	22
rs_sim_6657	-0.0221489889496669	0.0309254985125727	0.0473931769963949	22
rs_sim_6658	-0.0163738722640769	0.0455787312766839	0.0719443098843709	22
rs_sim_6659	0.0463466419795628	0.0493020796016606	0.0347280349105494	22
rs_sim_6660	-0.0336354127994668	0.0362308861224656	0.035330887368153	22
rs_sim_6661	0.0102485114439739	0.0690126909346732	0.0881958702635467	22
rs_sim_6662	-0.0099659445474032	0.0484840183069352	0.0837158280100632	22
rs_sim_6663	-0.0184000177194416	0.0583303485581897	0.0752450100195747	22
rs_sim_6664	-0.0184000177194416	0.0583303485581897	0.0752450100195747	22
rs_sim_6665	-0.0084628374695246	0.0486683202625874	0.0861967541273135	22
rs_sim_6666	-0.0135160704268491	0.0366324890423141	0.0712185762439464	22
rs_sim_6667	0.0234214340494234	0.0567994984918489	0.0680116157715746	22
rs_sim_6668	-0.0086401409424335	0.0394690445101297	0.0826738555975721	22
rs_sim_6669	-0.0114972387224248	0.0279169595374266	0.0680494129044573	22
rs_sim_6670	0.0120946171429074	0.0511675103837393	0.081316260595636	22
rs_sim_6671	-0.0086928607078022	0.0339514444408709	0.0797942525823032	22
rs_sim_6672	0.0056679800378961	0.0341780811222387	0.086829886565369	22
rs_sim_6673	-0.0096123996512508	0.0279356275293664	0.073080672234822	22
rs_sim_6674	0.0470572326281836	0.0280652408081268	0.0093724386778206	22
rs_sim_6675	-0.0050294961742713	0.0279203376292069	0.08570593139126	22
rs_sim_6676	-0.0015830710585503	0.0334386832749259	0.0962244029673909	22
rs_sim_6677	-0.0340442448695123	0.0435832374812934	0.0434798988630232	22
rs_sim_6678	-0.0108274622259035	0.0632772801261992	0.0864150030549861	22
rs_sim_6679	-0.0306095717614317	0.0285094632119599	0.0283077035548838	22
rs_sim_6680	0.0108482843153594	0.0499056913578881	0.0827933295783083	22
rs_sim_6681	-0.0344676425632926	0.0315454260630085	0.0274659199483609	22
rs_sim_6682	-0.04123888835784	0.0332005064804804	0.0214310090123071	22
rs_sim_6683	-0.0618569652787551	0.0685091835461082	0.0366665704788803	22
rs_sim_6684	0.0473559126855401	0.059347532963435	0.0424979643790945	22
rs_sim_6685	-0.0010014807879026	0.0347594254304221	0.0977017006542019	22
rs_sim_6686	0.0077588863539366	0.0446115212688293	0.0861941513557464	22
rs_sim_6687	-0.0330622022656754	0.0316706330572708	0.0296614562458511	22
rs_sim_6688	-0.0146975466653268	0.0382503213140891	0.0700828514884018	22
rs_sim_6689	0.0047881150042208	0.0469228888155022	0.0918731352655347	22
rs_sim_6690	0.0132942636514857	0.0277251503385302	0.0631623490314111	22
rs_sim_6691	-0.0030842956295782	0.0293197565994567	0.0916229406612778	22
rs_sim_6692	0.0268617999410241	0.0363622114401821	0.046014119941346	22
rs_sim_6693	0.0048753394910389	0.0359683595483765	0.0892191711168532	22
rs_sim_6694	-0.0119115659026629	0.029440302188192	0.0685805653251833	22
rs_sim_6695	0.0078692431923966	0.0312682752816429	0.0801317895198704	22
rs_sim_6696	-0.0254558007746186	0.0289998759708803	0.038014197964393	22
rs_sim_6697	0.0386526938178257	0.0420236763793562	0.0357774454295925	22
rs_sim_6698	0.0134879022756136	0.0292446546648945	0.0644688648436891	22
rs_sim_6699	-0.0255856725690093	0.0398296960175321	0.0520687415785126	22
rs_sim_6700	0.0693734544220187	0.0279662989129564	0.0013181107038032	22
rs_sim_6701	0.0910602005230896	0.0430542199551164	0.003452751933107	22
rs_sim_6702	0.0418052511921348	0.0446468105806331	0.0349180958275569	22
rs_sim_6703	0.0718331443071977	0.0402021412002427	0.0074091017016768	22
rs_sim_6704	0.0372366899628224	0.0522726679880193	0.0476311471410658	22
rs_sim_6705	0.0225620933651309	0.1363504235535047	0.0868586339579004	22
rs_sim_6706	0.0385413167746266	0.0524622620605825	0.046262250082304	22
rs_sim_6707	0.0370527100718323	0.0951509151767242	0.0697006077313086	22
rs_sim_6708	0.0966159787360505	0.0318152863943319	0.0002415883204211	22
rs_sim_6709	0.0144066654112254	0.0298015995109656	0.0628840418849434	22
rs_sim_6710	0.0520793666903578	0.0328457031612714	0.0112961838306153	22
rs_sim_6711	0.0522071418372943	0.0443028156495712	0.0238742908024526	22
rs_sim_6712	0.2914617727381919	0.0855622571703969	6.68580044603509e-05	22
rs_sim_6713	0.0120671674218643	0.0356069527550506	0.0734714114374205	22
rs_sim_6714	-0.0620396198877521	0.0284317548266646	0.0029198293510102	22
rs_sim_6715	-0.0038071632774658	0.0293637439256245	0.0896849618535178	22
rs_sim_6716	-0.0121696249585958	0.0645672069951981	0.0850515704719277	22
rs_sim_6717	-0.026131467347956	0.0564456823870534	0.06434412474059	22
rs_sim_6718	-0.0883912707160944	0.0448669547576548	0.0048939887097477	22
rs_sim_6719	-0.0236123564487882	0.0563786397909946	0.0675385522291123	22
rs_sim_6720	0.0253638035858613	0.039631296475316	0.0522234908299373	22
rs_sim_6721	-0.08428912637615	0.0311185513833597	0.0006801856589243	22
rs_sim_6722	-0.1101695561124642	0.0382126181663291	0.0003971841445074	22
rs_sim_6723	0.0864636915166673	0.0622326417338332	0.0164846210480734	22
rs_sim_6724	0.0187170978110382	0.0481649616373833	0.0697602155711489	22
rs_sim_6725	-0.0871956977357421	0.0597458608607706	0.0144568664223922	22
rs_sim_6726	-0.0535055241075585	0.0271571090898322	0.0048923087289105	22
rs_sim_6727	-0.0827557270424709	0.0444942062513027	0.0063013920824499	22
rs_sim_6728	0.0981428649745953	0.0465840835983661	0.0035235130915328	22
rs_sim_6729	0.0055523283355721	0.0325572158022993	0.0864598767414422	22
rs_sim_6730	0.0389323646731788	0.0634565447743382	0.053958306993585	22
rs_sim_6731	0.0016362856065808	0.0614205601518457	0.0978748449847698	22
rs_sim_6732	0.0136371051080084	0.0502985008240035	0.0786318420791288	22
rs_sim_6733	-0.013969085531787	0.0547563602443434	0.0798656422054492	22
rs_sim_6734	0.017471116450816	0.035159558992667	0.0619296578649566	22
